1.045600000000000085e+00,5.667999999999999705e-01,5.999999999999999474e-04
1.002599999999999936e+00,5.030000000000000027e-01,2.999999999999999737e-04
9.384000000000000119e-01,4.411999999999999811e-01,2.000000000000000096e-04
8.544000000000000483e-01,3.810000000000000053e-01,2.000000000000000096e-04
7.513999999999999568e-01,3.210000000000000075e-01,1.000000000000000048e-04
6.423999999999999710e-01,2.650000000000000133e-01,0.000000000000000000e+00
5.419000000000000483e-01,2.169999999999999984e-01,0.000000000000000000e+00
4.479000000000000203e-01,1.749999999999999889e-01,0.000000000000000000e+00
3.608000000000000096e-01,1.381999999999999895e-01,0.000000000000000000e+00
2.834999999999999742e-01,1.069999999999999979e-01,0.000000000000000000e+00
2.187000000000000055e-01,8.160000000000000586e-02,0.000000000000000000e+00
1.648999999999999910e-01,6.099999999999999867e-02,0.000000000000000000e+00
1.212000000000000022e-01,4.460000000000000075e-02,0.000000000000000000e+00
8.740000000000000546e-02,3.200000000000000067e-02,0.000000000000000000e+00
6.360000000000000375e-02,2.319999999999999840e-02,0.000000000000000000e+00
4.680000000000000132e-02,1.700000000000000122e-02,0.000000000000000000e+00
3.289999999999999869e-02,1.190000000000000085e-02,0.000000000000000000e+00
2.270000000000000143e-02,8.200000000000000691e-03,0.000000000000000000e+00
1.580000000000000154e-02,5.700000000000000205e-03,0.000000000000000000e+00
1.140000000000000041e-02,4.100000000000000346e-03,0.000000000000000000e+00
8.099999999999999561e-03,2.899999999999999800e-03,0.000000000000000000e+00
5.799999999999999600e-03,2.099999999999999870e-03,0.000000000000000000e+00
4.100000000000000346e-03,1.500000000000000031e-03,0.000000000000000000e+00
2.899999999999999800e-03,1.100000000000000066e-03,0.000000000000000000e+00
2.000000000000000042e-03,8.000000000000000383e-04,0.000000000000000000e+00
1.399999999999999986e-03,5.999999999999999474e-04,0.000000000000000000e+00
1.000000000000000021e-03,4.000000000000000192e-04,0.000000000000000000e+00
6.999999999999999929e-04,2.999999999999999737e-04,0.000000000000000000e+00
5.000000000000000104e-04,2.000000000000000096e-04,0.000000000000000000e+00
2.999999999999999737e-04,2.000000000000000096e-04,0.000000000000000000e+00
2.000000000000000096e-04,1.000000000000000048e-04,0.000000000000000000e+00
2.000000000000000096e-04,1.000000000000000048e-04,0.000000000000000000e+00
1.000000000000000048e-04,1.000000000000000048e-04,0.000000000000000000e+00
1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000048e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
